observed_on,season_start,latitude,longitude,phenophase,t_base,gdd_cumulative
2025-06-13,2025-03-07,33.7950792368,-117.7538194148,flowering,5,1195.8079971313487
2025-06-15,2025-03-07,-36.8649898843,174.7242732346,flowering,5,1183.2268310546879
2025-06-13,2025-03-07,50.062920415,19.9573312075,flowering,5,604.0328918457051
2025-06-14,2025-03-07,43.2386063097,-77.5671109032,flowering,5,587.9911697387713
2025-06-14,2025-03-07,50.6209342792,3.0536825873,flowering,5,748.9919189453146
2025-06-14,2025-03-07,62.90963381,27.70170011,flowering,5,240.86878967285247
2025-06-13,2025-03-07,54.1169961636,10.2909547929,flowering,5,539.0362167358419
2025-05-08,2025-03-07,51.005666,10.183102,flowering,5,231.74662322998165
2025-05-10,2025-03-07,53.991727,13.270569,flowering,5,259.0339111328137
2025-06-12,2025-03-07,47.6889116731,-122.26583,flowering,5,653.5478454589866
2025-06-12,2025-03-07,51.3281466667,12.329795,flowering,5,618.8611633300801
2025-06-12,2025-03-07,47.41369382,9.74689033,flowering,5,484.9287490844746
2025-05-21,2025-03-07,-43.6473499062,172.4633060944,flowering,5,624.6232162475603
2025-06-11,2025-03-07,53.3883660997,-6.0801918997,flowering,5,584.7571746826194
2025-06-11,2025-03-07,52.2091914112,20.9685437224,flowering,5,600.8937133789082
2025-06-11,2025-03-07,52.2086847185,20.9684968625,flowering,5,600.8937133789082
2025-06-11,2025-03-07,49.1043853758,6.2106204031,flowering,5,668.0116378784201
2025-06-04,2025-03-07,53.024225,-4.0598138889,flowering,5,418.5247848510761
2025-06-10,2025-03-07,43.2268444168,-77.560293953,flowering,5,538.5502761840837
2025-06-10,2025-03-07,43.2339994013,-77.552598477,flowering,5,538.5502761840837
2025-06-10,2025-03-07,43.6017633333,-124.176605,flowering,5,631.6753326416037
2025-06-10,2025-03-07,47.484245,12.42542,flowering,5,232.0616073608411
2025-06-10,2025-03-07,40.169025,-79.2337283333,flowering,5,676.3757034301776
2025-06-10,2025-03-07,56.0361166667,-3.3544,flowering,5,440.41160583496287
2025-06-10,2025-03-07,46.9382195507,15.9066098928,flowering,5,691.1858444213888
2025-06-09,2025-03-07,43.0984276,-76.2051161,flowering,5,613.1001846313494
2025-06-09,2025-03-07,44.5354838185,-123.2503829151,flowering,5,671.4764465332053
2025-06-09,2025-03-07,46.564239892,-87.4190762267,flowering,5,215.98226623535254
2025-06-07,2025-03-07,33.9259970639,35.8463901957,flowering,5,762.8098815917989
2025-06-09,2025-03-07,47.4070233536,9.7664770201,flowering,5,347.6459732055681
2025-05-12,2025-03-07,60.1751569776,24.9835724967,flowering,5,70.62194061279365
2025-06-09,2025-03-07,47.5692829642,15.9948854148,flowering,5,396.0628753662128
2025-06-09,2025-03-07,51.96348788,5.23303888,flowering,5,643.4165481567403
2025-05-30,2025-03-07,53.1958638889,-2.8802555556,flowering,5,489.6768951416034
2025-06-08,2025-03-07,54.3113133333,-130.3139166667,flowering,5,184.17623291015775
2025-06-08,2025-03-07,46.7919288,12.6811982,flowering,5,113.37896881103586
2025-05-25,2025-03-07,55.4034623681,22.8980797157,flowering,5,242.34761657714967
2025-05-16,2025-03-07,52.5045045,-6.9858038997,flowering,5,327.00592193603666
2025-06-07,2025-03-07,46.6880883333,14.563285,flowering,5,534.7529510498066
2025-06-07,2025-03-07,46.6880883333,14.563285,flowering,5,534.7529510498066
2025-06-07,2025-03-07,46.819425,14.5916033333,flowering,5,380.17834625244313
2025-06-05,2025-03-07,53.8061666667,-1.5540083333,flowering,5,437.0037490844745
2025-06-07,2025-03-07,43.1016331451,-77.4582313895,flowering,5,576.7950057983415
2025-06-03,2025-03-07,43.852336,-123.021398,flowering,5,524.8839874267597
2024-03-27,2024-02-29,46.1375450752,-122.951603155,flowering,5,76.93968963623092
2025-06-06,2025-03-07,45.9957791239,-84.3620566023,flowering,5,198.97804260254009
