observed_on,season_start,latitude,longitude,phenophase,t_base,gdd_cumulative
2024-08-26,2024-02-15,40.4940733333,25.6079116667,budding,5,
2024-08-24,2024-02-15,49.46805,0.4613833333,flowering,5,1643.6473495483392
2024-08-22,2024-02-15,40.3003501758,-74.0034298237,budding,5,2278.920959472653
2024-08-13,2024-02-15,48.9056988867,2.1747663556,flowering,5,1631.6653991699218
2024-08-04,2024-02-15,37.1799953231,-3.5833236449,budding,5,2323.212203979489
2024-07-19,2024-02-15,38.9797305556,-77.0279861111,flowering,5,1927.6917785644519
2024-07-12,2024-02-15,-43.5027611111,172.6787805556,fruiting,5,993.6612747192416
2024-07-06,2024-02-15,39.7103638889,2.6148333333,budding,5,1748.8116119384754
2024-05-16,2024-02-15,53.3292423599,-1.5116364547,fruiting,5,326.71377563476744
2024-05-16,2024-02-15,-43.5336116667,172.451325,fruiting,5,747.32521209717
2024-05-15,2024-02-15,57.7090033535,11.6516848331,fruiting,5,
2024-04-29,2024-02-15,52.6039007119,-2.1361390874,fruiting,5,220.5033660888687
2024-04-27,2024-02-15,-43.5743760333,172.6309178833,flowering,5,691.1056640625017
2024-04-27,2024-02-15,-43.5745345167,172.6315923167,flowering,5,691.1056640625017
2024-04-29,2024-02-15,47.1150362173,15.4065076971,fruiting,5,268.02552795410304
2024-04-30,2024-02-15,55.7694882048,-3.9208979003,fruiting,5,109.32299652099721
2024-04-29,2024-02-15,-43.522409,172.618721,flowering,5,709.283393859865
2024-04-28,2024-02-15,49.1082153284,-122.842280958,fruiting,5,183.2054519653334
2024-04-28,2024-02-15,53.9507384377,-1.0699777673,fruiting,5,199.4606536865249
2024-04-28,2024-02-15,47.0732827582,15.4378365547,fruiting,5,259.4285034179702
2024-04-27,2024-02-15,49.2502333333,-122.9091333333,fruiting,5,171.70400390625127
2024-04-27,2024-02-15,49.0346613997,-123.0543401,fruiting,5,
2024-04-26,2024-02-15,-37.803328,175.2686673997,flowering,5,826.2875473022477
2024-03-23,2024-02-15,46.4423792292,23.6788211395,fruiting,5,72.33613433837945
2024-04-17,2024-02-15,-36.9789083333,174.7745666667,flowering,5,
2024-04-14,2024-02-15,41.7081595226,-70.2762884967,fruiting,5,70.44745635986408
2024-04-14,2024-02-15,45.7796816667,4.8685183333,budding,5,316.7964019775404
2024-04-13,2024-02-15,-41.2713323767,174.7597305292,flowering,5,
