State_Name,Crop_Year,Season,Crop,Area,Production,Yeild,Rainfall
andhra pradesh,2002,kharif,Onion,130.0,1554.0,11.953846153846154,358.3
andhra pradesh,2002,kharif,Ragi,6909.0,5700.0,0.8250108554059922,358.3
andhra pradesh,2002,kharif,Rice,93995.0,115426.0,1.2280014894409277,358.3
andhra pradesh,2002,kharif,Sesamum,13975.0,1593.0,0.11398926654740608,358.3
andhra pradesh,2002,kharif,Small millets,3658.0,1893.0,0.5174958993985784,358.3
andhra pradesh,2002,kharif,Urad,447.0,23.0,0.05145413870246085,358.3
andhra pradesh,2002,rabi,Dry chillies,2027.0,2461.0,1.2141095214602862,193.8
andhra pradesh,2002,rabi,Gram,322.0,422.0,1.31055900621118,193.8
andhra pradesh,2002,rabi,Groundnut,2806.0,2660.0,0.9479686386315039,193.8
andhra pradesh,2002,rabi,Horse-gram,22581.0,5126.0,0.22700500420707675,193.8
andhra pradesh,2002,rabi,Jowar,20.0,16.0,0.8,193.8
andhra pradesh,2002,rabi,Maize,2817.0,19522.0,6.930067447639333,193.8
andhra pradesh,2002,rabi,Moong(Green Gram),12797.0,2483.0,0.19402985074626866,193.8
andhra pradesh,2002,rabi,Onion,354.0,4457.0,12.590395480225988,193.8
andhra pradesh,2002,rabi,Ragi,1042.0,1211.0,1.1621880998080614,193.8
andhra pradesh,2002,rabi,Rice,594.0,1558.0,2.622895622895623,193.8
andhra pradesh,2002,rabi,Sesamum,3864.0,811.0,0.20988612836438925,193.8
andhra pradesh,2002,rabi,Urad,6986.0,1523.0,0.21800744345834527,193.8
andhra pradesh,2002,whole year,Arecanut,8.0,12.0,1.5,659.2
andhra pradesh,2002,whole year,Banana,4684.0,97277.0,20.76793339026473,659.2
andhra pradesh,2002,whole year,Beans & Mutter(Vegetable),419.0,2111.0,5.0381861575179,659.2
andhra pradesh,2002,whole year,Bhindi,494.0,3243.0,6.564777327935222,659.2
andhra pradesh,2002,whole year,Bottle Gourd,102.0,0.0,0.0,659.2
andhra pradesh,2002,whole year,Brinjal,1167.0,17197.0,14.736075407026563,659.2
andhra pradesh,2002,whole year,Cabbage,147.0,0.0,0.0,659.2
andhra pradesh,2002,whole year,Cashewnut,10741.0,1335.0,0.12429010334233312,659.2
andhra pradesh,2002,whole year,Citrus Fruit,1.0,5.0,5.0,659.2
andhra pradesh,2002,whole year,Coconut ,3169.0,35663076.0,11253.731776585673,659.2
andhra pradesh,2002,whole year,Cucumber,21.0,0.0,0.0,659.2
andhra pradesh,2002,whole year,Dry ginger,8.0,13.0,1.625,659.2
andhra pradesh,2002,whole year,Mango,34738.0,60502.0,1.7416661868846797,659.2
andhra pradesh,2002,whole year,Orange,49.0,879.0,17.93877551020408,659.2
andhra pradesh,2002,whole year,Papaya,8.0,1044.0,130.5,659.2
andhra pradesh,2002,whole year,Pome Fruit,301.0,2280.0,7.574750830564784,659.2
andhra pradesh,2002,whole year,Sugarcane,13400.0,579550.0,43.25,659.2
andhra pradesh,2002,whole year,Sweet potato,44.0,475.0,10.795454545454545,659.2
andhra pradesh,2002,whole year,Tapioca,226.0,1368.0,6.053097345132743,659.2
andhra pradesh,2002,whole year,Tobacco,1577.0,3553.0,2.253012048192771,659.2
andhra pradesh,2002,whole year,Tomato,605.0,4127.0,6.821487603305785,659.2
andhra pradesh,2002,whole year,Turmeric,63.0,338.0,5.365079365079365,659.2
andhra pradesh,2003,kharif,Arhar/Tur,1871.0,791.0,0.4227685729556387,558.15
andhra pradesh,2003,kharif,Bajra,1565.0,2038.0,1.3022364217252396,558.15
andhra pradesh,2003,kharif,Castor seed,8.0,3.0,0.375,558.15
andhra pradesh,2003,kharif,Cotton(lint),19471.0,26801.0,1.3764572954650507,558.15
andhra pradesh,2003,kharif,Dry chillies,235.0,1035.0,4.404255319148936,558.15
andhra pradesh,2003,kharif,Groundnut,42798.0,36079.0,0.8430066825552596,558.15
andhra pradesh,2003,kharif,Jowar,256.0,757.0,2.95703125,558.15
andhra pradesh,2003,kharif,Korra,537.0,584.0,1.0875232774674115,558.15
andhra pradesh,2003,kharif,Maize,4318.0,7410.0,1.7160722556739232,558.15
andhra pradesh,2003,kharif,Mesta,46206.0,388387.0,8.40555339133446,558.15
andhra pradesh,2003,kharif,Moong(Green Gram),1309.0,712.0,0.5439266615737204,558.15
andhra pradesh,2003,kharif,Niger seed,371.0,146.0,0.3935309973045822,558.15
andhra pradesh,2003,kharif,Onion,105.0,1532.0,14.59047619047619,558.15
andhra pradesh,2003,kharif,Ragi,6710.0,9032.0,1.3460506706408346,558.15
andhra pradesh,2003,kharif,Rice,108694.0,228366.0,2.100999135186855,558.15
andhra pradesh,2003,kharif,Samai,1250.0,521.0,0.4168,558.15
andhra pradesh,2003,kharif,Sesamum,6785.0,1079.0,0.15902726602800296,558.15
andhra pradesh,2003,kharif,Small millets,3364.0,2185.0,0.6495243757431629,558.15
andhra pradesh,2003,kharif,Urad,1541.0,949.0,0.6158338741077223,558.15
andhra pradesh,2003,rabi,Dry chillies,2081.0,2620.0,1.2590100913022586,280.85
andhra pradesh,2003,rabi,Gram,178.0,319.0,1.7921348314606742,280.85
andhra pradesh,2003,rabi,Groundnut,4266.0,5861.0,1.3738865447726207,280.85
andhra pradesh,2003,rabi,Horse-gram,26889.0,11616.0,0.43199821488340956,280.85
andhra pradesh,2003,rabi,Jowar,38.0,71.0,1.868421052631579,280.85
andhra pradesh,2003,rabi,Maize,7265.0,35591.0,4.898967653131452,280.85
andhra pradesh,2003,rabi,Moong(Green Gram),19958.0,6626.0,0.331997194107626,280.85
andhra pradesh,2003,rabi,Onion,290.0,3191.0,11.00344827586207,280.85
andhra pradesh,2003,rabi,Ragi,2052.0,3587.0,1.7480506822612085,280.85
andhra pradesh,2003,rabi,Rice,4382.0,10679.0,2.4370150616157007,280.85
andhra pradesh,2003,rabi,Sesamum,6108.0,1185.0,0.19400785854616895,280.85
andhra pradesh,2003,rabi,Urad,12120.0,3891.0,0.32103960396039605,280.85
andhra pradesh,2003,whole year,Arecanut,12.0,9.0,0.75,911.15
andhra pradesh,2003,whole year,Banana,4645.0,106645.0,22.95909580193757,911.15
andhra pradesh,2003,whole year,Beans & Mutter(Vegetable),456.0,3121.0,6.844298245614035,911.15
andhra pradesh,2003,whole year,Bhindi,566.0,3898.0,6.886925795053004,911.15
andhra pradesh,2003,whole year,Bottle Gourd,73.0,0.0,0.0,911.15
andhra pradesh,2003,whole year,Brinjal,1195.0,19804.0,16.572384937238493,911.15
andhra pradesh,2003,whole year,Cabbage,139.0,0.0,0.0,911.15
andhra pradesh,2003,whole year,Cashewnut,11179.0,2996.0,0.2680025046963056,911.15
andhra pradesh,2003,whole year,Citrus Fruit,3.0,18.0,6.0,911.15
andhra pradesh,2003,whole year,Coconut ,3153.0,37285560.0,11825.423406279733,911.15
andhra pradesh,2003,whole year,Cucumber,15.0,0.0,0.0,911.15
andhra pradesh,2003,whole year,Dry ginger,8.0,23.0,2.875,911.15
andhra pradesh,2003,whole year,Mango,35162.0,78804.0,2.2411694442864456,911.15
andhra pradesh,2003,whole year,Orange,41.0,619.0,15.097560975609756,911.15
andhra pradesh,2003,whole year,Papaya,2.0,182.0,91.0,911.15
andhra pradesh,2003,whole year,Pome Fruit,287.0,2485.0,8.658536585365853,911.15
andhra pradesh,2003,whole year,Sugarcane,13501.0,668907.0,49.54499666691356,911.15
andhra pradesh,2003,whole year,Sweet potato,38.0,275.0,7.2368421052631575,911.15
andhra pradesh,2003,whole year,Tapioca,174.0,1092.0,6.275862068965517,911.15
andhra pradesh,2003,whole year,Tobacco,1782.0,3796.0,2.1301907968574634,911.15
andhra pradesh,2003,whole year,Tomato,553.0,5329.0,9.636528028933093,911.15
andhra pradesh,2003,whole year,Turmeric,46.0,284.0,6.173913043478261,911.15
andhra pradesh,2004,kharif,Arhar/Tur,1853.0,1227.0,0.6621694549379384,455.5
andhra pradesh,2004,kharif,Bajra,1693.0,1297.0,0.7660956881275842,455.5
andhra pradesh,2004,kharif,Castor seed,4.0,2.0,0.5,455.5
andhra pradesh,2004,kharif,Cotton(lint),22974.0,38650.0,1.6823365543658049,455.5
andhra pradesh,2004,kharif,Dry chillies,254.0,1051.0,4.137795275590551,455.5
andhra pradesh,2004,kharif,Groundnut,45050.0,36445.0,0.8089900110987791,455.5
andhra pradesh,2004,kharif,Jowar,308.0,165.0,0.5357142857142857,455.5
andhra pradesh,2004,kharif,Maize,3796.0,17712.0,4.665964172813488,455.5
andhra pradesh,2004,kharif,Mesta,41747.0,374100.0,8.961122954942871,455.5
andhra pradesh,2004,kharif,Moong(Green Gram),876.0,326.0,0.3721461187214612,455.5
andhra pradesh,2004,kharif,Niger seed,447.0,332.0,0.7427293064876958,455.5
andhra pradesh,2004,kharif,Onion,114.0,1934.0,16.964912280701753,455.5
andhra pradesh,2004,kharif,Ragi,6096.0,7260.0,1.1909448818897639,455.5
andhra pradesh,2004,kharif,Rice,125205.0,291352.0,2.3269997204584483,455.5
andhra pradesh,2004,kharif,Sesamum,18766.0,2252.0,0.12000426302888202,455.5
andhra pradesh,2004,kharif,Small millets,4187.0,2229.0,0.5323620730833533,455.5
andhra pradesh,2004,kharif,Sunflower,2.0,2.0,1.0,455.5
andhra pradesh,2004,kharif,Urad,671.0,323.0,0.481371087928465,455.5
andhra pradesh,2004,rabi,Dry chillies,2157.0,3973.0,1.841910060268892,173.8
andhra pradesh,2004,rabi,Gram,99.0,151.0,1.5252525252525253,173.8
andhra pradesh,2004,rabi,Groundnut,3618.0,2753.0,0.7609176340519624,173.8
andhra pradesh,2004,rabi,Horse-gram,22482.0,6340.0,0.2820033804821635,173.8
andhra pradesh,2004,rabi,Jowar,41.0,77.0,1.8780487804878048,173.8
andhra pradesh,2004,rabi,Maize,4844.0,18228.0,3.7630057803468207,173.8
andhra pradesh,2004,rabi,Moong(Green Gram),18247.0,4215.0,0.2309968761988272,173.8
andhra pradesh,2004,rabi,Onion,305.0,5344.0,17.521311475409835,173.8
andhra pradesh,2004,rabi,Ragi,1070.0,1553.0,1.4514018691588786,173.8
andhra pradesh,2004,rabi,Rice,2370.0,3979.0,1.6789029535864979,173.8
andhra pradesh,2004,rabi,Sesamum,4325.0,1133.0,0.2619653179190751,173.8
andhra pradesh,2004,rabi,Sunflower,2.0,2.0,1.0,173.8
andhra pradesh,2004,rabi,Urad,13099.0,4179.0,0.31903198717459347,173.8
andhra pradesh,2004,whole year,Banana,5591.0,136806.0,24.46896798426042,807.6500000000001
andhra pradesh,2004,whole year,Cashewnut,11434.0,2445.0,0.21383592793423123,807.6500000000001
andhra pradesh,2004,whole year,Coconut ,3084.0,36243114.0,11751.982490272374,807.6500000000001
andhra pradesh,2004,whole year,Dry ginger,16.0,44.0,2.75,807.6500000000001
andhra pradesh,2004,whole year,Sugarcane,15635.0,969636.0,62.01701311160857,807.6500000000001
andhra pradesh,2004,whole year,Sweet potato,32.0,293.0,9.15625,807.6500000000001
andhra pradesh,2004,whole year,Tapioca,156.0,1138.0,7.294871794871795,807.6500000000001
andhra pradesh,2004,whole year,Tobacco,1673.0,3565.0,2.1309025702331144,807.6500000000001
andhra pradesh,2004,whole year,Turmeric,35.0,283.0,8.085714285714285,807.6500000000001
andhra pradesh,2005,kharif,Arhar/Tur,1507.0,913.0,0.6058394160583942,581.1
andhra pradesh,2005,kharif,Bajra,973.0,683.0,0.7019527235354573,581.1
andhra pradesh,2005,kharif,Castor seed,8.0,3.0,0.375,581.1
andhra pradesh,2005,kharif,Cotton(lint),17734.0,13874.0,0.7823390098116613,581.1
andhra pradesh,2005,kharif,Dry chillies,286.0,1199.0,4.1923076923076925,581.1
andhra pradesh,2005,kharif,Groundnut,37883.0,36898.0,0.9739988913232849,581.1
andhra pradesh,2005,kharif,Jowar,339.0,188.0,0.5545722713864307,581.1
andhra pradesh,2005,kharif,Maize,3609.0,14970.0,4.147963424771405,581.1
andhra pradesh,2005,kharif,Mesta,38958.0,382005.0,9.805559833667026,581.1
andhra pradesh,2005,kharif,Moong(Green Gram),790.0,547.0,0.6924050632911393,581.1
andhra pradesh,2005,kharif,Niger seed,571.0,398.0,0.6970227670753065,581.1
andhra pradesh,2005,kharif,Onion,91.0,1706.0,18.747252747252748,581.1
andhra pradesh,2005,kharif,Ragi,5624.0,7272.0,1.2930298719772404,581.1
andhra pradesh,2005,kharif,Rice,94336.0,131127.0,1.3899995759837178,581.1
andhra pradesh,2005,kharif,Sesamum,16139.0,2050.0,0.12702150071255963,581.1
andhra pradesh,2005,kharif,Small millets,4190.0,2349.0,0.5606205250596659,581.1
andhra pradesh,2005,kharif,Urad,773.0,266.0,0.34411384217335056,581.1
andhra pradesh,2005,rabi,Dry chillies,1946.0,2191.0,1.1258992805755397,444.8
andhra pradesh,2005,rabi,Gram,93.0,178.0,1.913978494623656,444.8
andhra pradesh,2005,rabi,Groundnut,3626.0,2694.0,0.7429674572531716,444.8
andhra pradesh,2005,rabi,Horse-gram,17987.0,6026.0,0.33501973647634403,444.8
andhra pradesh,2005,rabi,Jowar,37.0,108.0,2.918918918918919,444.8
andhra pradesh,2005,rabi,Maize,5692.0,22580.0,3.966971187631764,444.8
andhra pradesh,2005,rabi,Moong(Green Gram),14680.0,5050.0,0.34400544959128065,444.8
andhra pradesh,2005,rabi,Onion,416.0,8233.0,19.790865384615383,444.8
andhra pradesh,2005,rabi,Ragi,1184.0,1990.0,1.6807432432432432,444.8
andhra pradesh,2005,rabi,Rice,3750.0,9529.0,2.5410666666666666,444.8
andhra pradesh,2005,rabi,Sesamum,4274.0,1385.0,0.3240524099204492,444.8
andhra pradesh,2005,rabi,Urad,10010.0,3704.0,0.37002997002997,444.8
andhra pradesh,2005,whole year,Arecanut,10.0,8.0,0.8,1144.0
andhra pradesh,2005,whole year,Banana,5246.0,127446.0,24.293938238658026,1144.0
andhra pradesh,2005,whole year,Cashewnut,11686.0,3112.0,0.266301557419134,1144.0
andhra pradesh,2005,whole year,Coconut ,3048.0,26596248.0,8725.8031496063,1144.0
andhra pradesh,2005,whole year,Dry ginger,14.0,39.0,2.7857142857142856,1144.0
andhra pradesh,2005,whole year,Sugarcane,18077.0,893401.0,49.42197267245671,1144.0
andhra pradesh,2005,whole year,Sunflower,2.0,2.0,1.0,1144.0
andhra pradesh,2005,whole year,Sweet potato,38.0,368.0,9.68421052631579,1144.0
andhra pradesh,2005,whole year,Tapioca,76.0,627.0,8.25,1144.0
andhra pradesh,2005,whole year,Tobacco,1976.0,4462.0,2.2580971659919027,1144.0
andhra pradesh,2005,whole year,Turmeric,110.0,690.0,6.2727272727272725,1144.0
andhra pradesh,2006,kharif,Arhar/Tur,1482.0,713.0,0.48110661268556004,554.15
andhra pradesh,2006,kharif,Bajra,1609.0,1878.0,1.1671845866998136,554.15
andhra pradesh,2006,kharif,Castor seed,2.0,1.0,0.5,554.15
andhra pradesh,2006,kharif,Cotton(lint),11062.0,11452.0,1.0352558307720123,554.15
andhra pradesh,2006,kharif,Dry chillies,228.0,1026.0,4.5,554.15
andhra pradesh,2006,kharif,Groundnut,36733.0,32362.0,0.8810061797293987,554.15
andhra pradesh,2006,kharif,Jowar,391.0,291.0,0.7442455242966752,554.15
andhra pradesh,2006,kharif,Maize,2920.0,8903.0,3.048972602739726,554.15
andhra pradesh,2006,kharif,Mesta,46897.0,437705.0,9.333326225558139,554.15
andhra pradesh,2006,kharif,Moong(Green Gram),823.0,320.0,0.3888213851761847,554.15
andhra pradesh,2006,kharif,Niger seed,502.0,303.0,0.603585657370518,554.15
andhra pradesh,2006,kharif,Onion,457.0,7663.0,16.76805251641138,554.15
andhra pradesh,2006,kharif,Ragi,4184.0,5468.0,1.3068833652007648,554.15
andhra pradesh,2006,kharif,Rice,117452.0,281532.0,2.396996219732316,554.15
andhra pradesh,2006,kharif,Sesamum,14603.0,2570.0,0.17599123467780592,554.15
andhra pradesh,2006,kharif,Small millets,2785.0,2014.0,0.7231597845601436,554.15
andhra pradesh,2006,kharif,Urad,702.0,269.0,0.3831908831908832,554.15
andhra pradesh,2006,rabi,Dry chillies,1881.0,3104.0,1.6501860712387029,213.85
andhra pradesh,2006,rabi,Gram,165.0,315.0,1.9090909090909092,213.85
andhra pradesh,2006,rabi,Groundnut,3550.0,5211.0,1.467887323943662,213.85
andhra pradesh,2006,rabi,Horse-gram,19884.0,9723.0,0.48898611949305976,213.85
andhra pradesh,2006,rabi,Jowar,29.0,63.0,2.1724137931034484,213.85
andhra pradesh,2006,rabi,Maize,8671.0,32100.0,3.70199515626802,213.85
andhra pradesh,2006,rabi,Moong(Green Gram),18605.0,8875.0,0.47702230583176564,213.85
andhra pradesh,2006,rabi,Onion,398.0,4747.0,11.92713567839196,213.85
andhra pradesh,2006,rabi,Ragi,1410.0,2314.0,1.6411347517730497,213.85
andhra pradesh,2006,rabi,Rice,1000.0,1803.0,1.803,213.85
andhra pradesh,2006,rabi,Sesamum,1523.0,442.0,0.2902166776099803,213.85
andhra pradesh,2006,rabi,Urad,11557.0,5686.0,0.49199619278359435,213.85
andhra pradesh,2006,whole year,Arecanut,10.0,7.0,0.7,898.8499999999999
andhra pradesh,2006,whole year,Banana,5137.0,103233.0,20.095970410745572,898.8499999999999
andhra pradesh,2006,whole year,Cashewnut,11686.0,3083.0,0.26381995550231047,898.8499999999999
andhra pradesh,2006,whole year,Coconut ,3048.0,39242347.0,12874.785761154855,898.8499999999999
andhra pradesh,2006,whole year,Dry ginger,34.0,96.0,2.823529411764706,898.8499999999999
andhra pradesh,2006,whole year,Sugarcane,20695.0,1141847.0,55.17501812031892,898.8499999999999
andhra pradesh,2006,whole year,Sunflower,39.0,32.0,0.8205128205128205,898.8499999999999
andhra pradesh,2006,whole year,Sweet potato,38.0,410.0,10.789473684210526,898.8499999999999
andhra pradesh,2006,whole year,Tapioca,69.0,732.0,10.608695652173912,898.8499999999999
andhra pradesh,2006,whole year,Tobacco,1241.0,2688.0,2.1659951651893636,898.8499999999999
andhra pradesh,2006,whole year,Turmeric,155.0,911.0,5.877419354838709,898.8499999999999
andhra pradesh,2007,kharif,Arhar/Tur,2000.0,1000.0,0.5,778.75
andhra pradesh,2007,kharif,Bajra,2000.0,2000.0,1.0,778.75
andhra pradesh,2007,kharif,Cotton(lint),7000.0,7000.0,1.0,778.75
andhra pradesh,2007,kharif,Groundnut,33000.0,38000.0,1.1515151515151516,778.75
andhra pradesh,2007,kharif,Jowar,1000.0,1000.0,1.0,778.75
andhra pradesh,2007,kharif,Maize,4000.0,15000.0,3.75,778.75
andhra pradesh,2007,kharif,Mesta,43000.0,404000.0,9.395348837209303,778.75
andhra pradesh,2007,kharif,Moong(Green Gram),1000.0,1000.0,1.0,778.75
andhra pradesh,2007,kharif,Ragi,3000.0,4000.0,1.3333333333333333,778.75
andhra pradesh,2007,kharif,Rice,124000.0,362000.0,2.9193548387096775,778.75
andhra pradesh,2007,kharif,Sesamum,25000.0,2000.0,0.08,778.75
andhra pradesh,2007,kharif,Small millets,3000.0,2000.0,0.6666666666666666,778.75
andhra pradesh,2007,kharif,Urad,1000.0,1000.0,1.0,778.75
andhra pradesh,2007,rabi,Dry chillies,2000.0,2000.0,1.0,237.0
andhra pradesh,2007,rabi,Groundnut,3000.0,8000.0,2.6666666666666665,237.0
andhra pradesh,2007,rabi,Horse-gram,17000.0,8000.0,0.47058823529411764,237.0
andhra pradesh,2007,rabi,Maize,7000.0,30000.0,4.285714285714286,237.0
andhra pradesh,2007,rabi,Moong(Green Gram),19000.0,6000.0,0.3157894736842105,237.0
andhra pradesh,2007,rabi,Ragi,2000.0,2000.0,1.0,237.0
andhra pradesh,2007,rabi,Rice,3000.0,7000.0,2.3333333333333335,237.0
andhra pradesh,2007,rabi,Sesamum,5000.0,1000.0,0.2,237.0
andhra pradesh,2007,rabi,Urad,16000.0,7000.0,0.4375,237.0
andhra pradesh,2007,whole year,Sugarcane,22000.0,1246000.0,56.63636363636363,1039.9
andhra pradesh,2007,whole year,Tobacco,1000.0,2000.0,2.0,1039.9
andhra pradesh,2008,kharif,Arhar/Tur,1878.0,896.0,0.47710330138445156,555.6
andhra pradesh,2008,kharif,Bajra,1351.0,1374.0,1.0170244263508512,555.6
andhra pradesh,2008,kharif,Castor seed,2.0,1.0,0.5,555.6
andhra pradesh,2008,kharif,Cotton(lint),6798.0,6358.0,0.9352750809061489,555.6
andhra pradesh,2008,kharif,Dry chillies,296.0,1322.0,4.466216216216216,555.6
andhra pradesh,2008,kharif,Groundnut,34582.0,31815.0,0.9199872766178937,555.6
andhra pradesh,2008,kharif,Jowar,501.0,1280.0,2.5548902195608783,555.6
andhra pradesh,2008,kharif,Maize,7861.0,21964.0,2.794046558961964,555.6
andhra pradesh,2008,kharif,Mesta,27918.0,227532.0,8.150010745755427,555.6
andhra pradesh,2008,kharif,Moong(Green Gram),1863.0,734.0,0.39398819108964034,555.6
andhra pradesh,2008,kharif,Niger seed,207.0,111.0,0.5362318840579711,555.6
andhra pradesh,2008,kharif,Onion,215.0,3613.0,16.804651162790698,555.6
andhra pradesh,2008,kharif,Ragi,3472.0,2590.0,0.7459677419354839,555.6
andhra pradesh,2008,kharif,Rice,128964.0,307966.0,2.3879997518687386,555.6
andhra pradesh,2008,kharif,Sesamum,17262.0,1778.0,0.1030008110300081,555.6
andhra pradesh,2008,kharif,Small millets,2246.0,1285.0,0.5721282279608192,555.6
andhra pradesh,2008,kharif,Urad,1672.0,607.0,0.3630382775119617,555.6
andhra pradesh,2008,rabi,Dry chillies,1507.0,1735.0,1.1512939615129396,224.04999999999998
andhra pradesh,2008,rabi,Gram,214.0,373.0,1.7429906542056075,224.04999999999998
andhra pradesh,2008,rabi,Groundnut,3649.0,8707.0,2.3861331871745683,224.04999999999998
andhra pradesh,2008,rabi,Horse-gram,14920.0,4431.0,0.2969839142091153,224.04999999999998
andhra pradesh,2008,rabi,Jowar,42.0,198.0,4.714285714285714,224.04999999999998
andhra pradesh,2008,rabi,Maize,7789.0,33765.0,4.334959558351521,224.04999999999998
andhra pradesh,2008,rabi,Moong(Green Gram),14514.0,4557.0,0.3139727159983464,224.04999999999998
andhra pradesh,2008,rabi,Onion,321.0,3090.0,9.626168224299066,224.04999999999998
andhra pradesh,2008,rabi,Ragi,586.0,933.0,1.5921501706484642,224.04999999999998
andhra pradesh,2008,rabi,Rice,1695.0,4043.0,2.3852507374631267,224.04999999999998
andhra pradesh,2008,rabi,Sesamum,1737.0,207.0,0.11917098445595854,224.04999999999998
andhra pradesh,2008,rabi,Urad,13338.0,7016.0,0.5260158944369471,224.04999999999998
andhra pradesh,2008,whole year,Arecanut,5.0,5.0,1.0,952.75
andhra pradesh,2008,whole year,Banana,7735.0,135293.0,17.491014867485454,952.75
andhra pradesh,2008,whole year,Cashewnut,14874.0,4344.0,0.2920532472771279,952.75
andhra pradesh,2008,whole year,Coconut ,2992.0,27323308.0,9132.12165775401,952.75
andhra pradesh,2008,whole year,Dry ginger,33.0,79.0,2.393939393939394,952.75
andhra pradesh,2008,whole year,Sugarcane,15900.0,836945.0,52.63805031446541,952.75
andhra pradesh,2008,whole year,Sunflower,54.0,55.0,1.0185185185185186,952.75
andhra pradesh,2008,whole year,Sweet potato,20.0,272.0,13.6,952.75
andhra pradesh,2008,whole year,Tapioca,29.0,360.0,12.413793103448276,952.75
andhra pradesh,2008,whole year,Tobacco,1806.0,4540.0,2.513842746400886,952.75
andhra pradesh,2008,whole year,Turmeric,221.0,1519.0,6.873303167420814,952.75
andhra pradesh,2009,kharif,Arhar/Tur,1894.0,1254.0,0.662090813093981,457.59999999999997
andhra pradesh,2009,kharif,Bajra,846.0,890.0,1.0520094562647755,457.59999999999997
andhra pradesh,2009,kharif,Castor seed,1.0,1.0,1.0,457.59999999999997
andhra pradesh,2009,kharif,Cotton(lint),8808.0,15129.0,1.7176430517711172,457.59999999999997
